"Treated BAT (cold)_R1(r1)"	"Treated BAT (cold)_R1(r2)"	"Treated BAT (cold)_R1(r3)"	"Beige/brite (cold on iWAT)_R1(r1)"	"Beige/brite (cold on iWAT)_R1(r2)"	"Beige/brite (cold on iWAT)_R1(r3)"
"ENSMUSG00000042500"	1.16617101255829	0.914589405065806	0.915806227628784	0.933619229497556	0.888761495252708	1.04350300329852
"ENSMUSG00000029392"	1.85114977860077	1.95304351241003	2.00844480413387	1.72552971657119	1.88142319886238	1.85999294960451
"ENSMUSG00000050973"	1.77598972214187	1.70770222257348	1.64892955627939	1.591835442467	1.74955258656262	1.87384107120979
"ENSMUSG00000030835"	5.56519140447812	5.59731025192667	5.6431143572279	5.62910782508993	5.61251903756201	5.82106161007589
"ENSMUSG00000074578"	1.94668729715984	1.76594794445261	1.93811491310723	1.84628900384148	1.81892188719974	1.84240039005941
"ENSMUSG00000042423"	3.23550373921852	3.06890878991263	3.35310443086199	3.31419461905203	3.70338458543275	3.0952695129387
"ENSMUSG00000025373"	3.53830924124558	3.70955513197233	3.64307189331056	3.578209104866	3.55804385489906	3.57596696258497
"ENSMUSG00000034353"	-1.42735999355364	-1.4277578365987	-1.42764706959503	-1.33621516295699	-1.37873758474965	-1.42360858958885
"ENSMUSG00000034435"	-1.0995346040146	-1.10014660812529	-1.09997598996829	-1.10466897233893	-0.99205308159441	-1.00222702421809
"ENSMUSG00000048387"	-0.288324688567991	-0.289275409833919	-0.289010553306303	-0.151590080530055	-0.190232385880862	-0.192623324286576
"ENSMUSG00000038175"	1.86206064295614	1.79360209043945	2.01791167374167	1.87374546922251	1.93544874431547	1.87103564919446
"ENSMUSG00000028348"	-1.53743339498959	-1.60687951451532	-1.53922603726752	-1.60977304625579	-1.60919221916281	-1.60280278062297
"ENSMUSG00000059070"	5.78158829774219	5.43701685843128	4.96165117087363	5.04271562806258	5.08886391876604	4.89061969510936
"ENSMUSG00000019558"	2.68776701600951	2.6182490263377	3.01249405395151	2.88691509533222	2.91978021623349	2.87556895445493
"ENSMUSG00000020155"	-0.71880303754564	-0.719467449518572	-0.719282428455715	-0.584267526011568	-0.622069585490505	-0.712554408672939
"ENSMUSG00000069601"	0.978241878323361	0.975616884743504	1.11253087957317	1.20436179469237	1.12442684921047	1.33167358502547
"ENSMUSG00000039886"	6.94447120085641	7.08040623803252	6.80987096342757	6.64659192877617	6.83145068581173	6.40414653409719
"ENSMUSG00000042599"	4.45929158493897	4.42842070229151	4.49512720566696	4.3406489405864	4.54646118481809	4.43338823133167
"ENSMUSG00000024294"	4.89978757533993	4.97254475397598	5.14879119164313	5.43413580319276	5.20027371117713	5.46455216534538
"ENSMUSG00000020668"	0.887712350223796	0.814751910348903	0.815387834870039	1.08483495092489	0.963190793325657	1.09021187730155
"ENSMUSG00000047417"	3.71013102706922	3.83469789591162	3.56665888387631	3.66307417231805	3.61062972183139	4.02113002123989
"ENSMUSG00000068739"	5.43829440541368	5.78398803575463	5.76412116671705	5.77299957299259	5.72887677385487	6.17401046119476
"ENSMUSG00000028550"	3.29949278643811	3.04408183440421	3.2410832086275	3.37675224231903	3.2611811513091	3.32657715796189
"ENSMUSG00000068206"	2.4088745965551	2.49045891600368	2.23662079368849	2.32892862275092	2.35230410964244	2.26304721054241
"ENSMUSG00000037197"	4.59718158520675	4.86691525377386	4.68466875891948	4.53193476103397	4.44996086007664	4.74908280138982
"ENSMUSG00000021177"	1.16139309127948	1.21596722028304	1.02294945939903	1.20211563092681	1.11696698316809	1.29944477850481
"ENSMUSG00000029528"	2.9029926446182	2.78656710590404	2.79059852626098	3.06743153541424	3.10484678937542	2.79814935062567
"ENSMUSG00000022442"	2.23344579283371	2.3129972894946	2.003527211256	1.92682015853748	1.83538425370311	2.10198768132698
"ENSMUSG00000001918"	5.97957231659731	5.77728400354895	5.62363158795535	6.36542374880413	6.56681100357148	5.97090434930969
"ENSMUSG00000032553"	2.51948648522915	2.23545588248837	2.45915461356939	2.53474039960149	2.45212802023532	2.32580420659479
"ENSMUSG00000054452"	7.99723381316409	7.98612995830479	7.70047383648707	7.66741663283576	7.86793108726262	7.51733884103707
"ENSMUSG00000041958"	3.75398769712433	4.00268292215873	4.07752751078992	4.12972213724917	3.92831017663259	4.10639748068504
"ENSMUSG00000031778"	1.85504798118867	1.78400527832325	2.0738659240701	2.122394450525	1.89979154007496	2.00358889488784
"ENSMUSG00000032352"	1.0392465912162	1.21947394027833	1.03596504040398	1.05226928148223	1.06188540913306	1.24425718433429
"ENSMUSG00000036904"	2.08497110259493	2.01605897070701	2.28930688320208	2.28520909983469	2.15450724806991	2.0995056604553
"ENSMUSG00000097860"	-1.40023881311974	-1.4006486949504	-1.40053456829148	-1.35496283464663	-1.30231679736718	-1.39637768118956
"ENSMUSG00000028165"	3.73225653965296	3.39900768978004	3.40475188889368	3.71727015723021	3.38594294799267	3.31078486746282
"ENSMUSG00000022756"	-1.81195530409428	-1.74789103615358	-1.81218374056186	-1.76519949818397	-1.81411972025168	-1.80897946838647
"ENSMUSG00000004980"	6.97732428292216	7.03145156940538	6.89285881072473	7.12085520087635	6.84652402998657	7.20031165242994
"ENSMUSG00000024182"	3.96558324818034	4.23672268716779	4.15453688677656	4.03217993701835	3.94392677311279	4.10672981278782
"ENSMUSG00000038871"	2.93708631210853	3.08270300557083	2.83086640360623	2.77839812308962	2.76781989794508	2.58150245929534
"ENSMUSG00000056537"	4.51333037139944	4.48223632262938	4.42776299654084	5.07886172443281	4.68877953765422	4.43253816087758
"ENSMUSG00000037185"	-1.77427404704315	-1.70988184585932	-1.77451097159931	-1.77699969339964	-1.72383064590394	-1.77119038281183
"ENSMUSG00000033396"	3.55758159869674	3.40067617820895	3.4982672504172	3.73404047294057	3.78003793104123	3.80953001084641
"ENSMUSG00000026999"	-0.886330908088991	-0.886936258824321	-0.821629086326988	-0.841747139252892	-0.787843612021904	-0.880647259549088
"ENSMUSG00000022488"	-0.133602249298677	-0.211700514031884	-0.21133585024676	-0.162757649813783	-0.219490566971079	0.0731615969687115
"ENSMUSG00000031731"	5.33458005090348	5.31596047827667	5.43951093212705	5.17029685905388	5.47896715271993	5.06080061226823
"ENSMUSG00000035764"	2.88893496071046	3.02049410236114	2.97853448923427	3.2104829714887	3.02553722314176	3.02586375007662
"ENSMUSG00000005621"	3.85757853561762	3.94451021006623	4.08562163903923	3.99089747156647	3.96139824437051	3.93408918734088
"ENSMUSG00000003437"	3.70416838821777	4.01254005178997	4.24811179568676	4.19655813625386	3.91204046248081	4.36913736287693
"ENSMUSG00000028631"	-0.956699112391458	-0.957282705554685	-0.891611826962701	-0.818823070389816	-0.960694533342988	-0.951226083764087
"ENSMUSG00000002550"	7.2435014501689	7.67406098986339	7.33564488980735	7.22304046052954	7.34352624164784	7.25731973008685
"ENSMUSG00000031979"	3.69272927107266	3.83359777843791	3.84057274120998	3.97930539513151	4.02845220549982	4.04257953107909
"ENSMUSG00000038406"	5.30314461819413	5.5278041870438	5.55695576208366	5.71992079461919	5.69103181637072	5.59160514524849
"ENSMUSG00000028028"	-0.792010828312317	-0.727810571513411	-0.727059414180724	-0.797439344627428	-0.693448750902449	-0.785885340094421
"ENSMUSG00000071267"	1.25626024168422	1.50429046959782	1.61515823243255	1.3348808039867	1.39622878404397	1.45577290256864
"ENSMUSG00000097729"	0.744004123772049	0.674540299860444	0.675629107862586	0.695652389965122	0.704255825220456	0.797662882892294
"ENSMUSG00000016619"	4.62775095840792	4.56690745634822	4.71238445535578	4.61502397169891	4.58902427230809	4.78746466604032
"ENSMUSG00000072845"	0.590709425183415	0.773118523618161	0.77512104409432	0.720138693800565	0.68263623431771	0.606813615939641
"ENSMUSG00000036158"	1.50957388673824	1.44201031364224	1.44388441075633	1.48417337812475	1.54415501733923	1.51138917567212
"ENSMUSG00000097231"	-0.672141831950155	-0.672917541654108	-0.604295344573026	-0.626154484600067	-0.621912603070851	-0.575565318897558
"ENSMUSG00000063286"	-1.96688826969283	-1.96717125094293	-1.9670924500834	-1.96923445663622	-1.86689243611165	-1.96422679233859
"ENSMUSG00000026193"	3.32655870762965	3.15904361886906	3.2153669783704	3.54718490313931	3.79407895365569	3.50726887611518
"ENSMUSG00000055943"	5.73409317201076	5.64508989766362	5.48336486388534	5.35593079348935	5.39323012993189	5.5177228258121
"ENSMUSG00000012609"	1.85887556819575	2.13449522418702	2.03316858007825	2.25256024812945	2.09618014020143	1.83017224329656
"ENSMUSG00000034032"	2.3132152357187	2.30162749595288	2.45874264539089	2.45145916249553	2.36344564116295	2.27514645378327
"ENSMUSG00000061559"	3.2443099416112	3.18052484731715	2.99317235197758	3.26541689574025	3.13785560267254	3.26918001203424
"ENSMUSG00000031935"	2.57891627437069	2.28728571224705	2.74902747722642	2.21730129022153	2.66006090780128	2.45917142384485
"ENSMUSG00000017686"	5.3892136484877	5.51451717319965	5.27980452171378	5.32272284830592	5.30029052083633	5.44894417621798
"ENSMUSG00000053684"	0.774979873042384	0.76936107568242	0.643185283707843	0.817768298801945	0.830920573875742	0.661374109269098
"ENSMUSG00000099083"	3.17058033037938	3.24911475985798	3.53879635638979	3.31419626256928	3.38381004358507	3.38795261587543
"ENSMUSG00000047213"	5.5068839302303	5.27006893651182	5.25890802138787	5.53817936297711	5.35239865491632	5.62843821587774
"ENSMUSG00000058396"	-1.54361685089321	-1.546097746132	-1.6128540301147	-1.61583581884146	-1.61525926431415	-1.60891408415606
"ENSMUSG00000063972"	-0.449615124042158	-0.452482876054263	-0.518108581812833	-0.524319367133462	-0.369566033331271	-0.509891390667849
"ENSMUSG00000031392"	5.67053425397292	5.53222671847612	5.40016551634066	5.20318617007348	5.38996820019347	5.06087325339019
"ENSMUSG00000029534"	2.99936093257719	2.89132871307101	2.69422545151551	2.96641253737213	2.74497473839404	2.82447448738323
"ENSMUSG00000027670"	-0.707507165753967	-0.639653773441121	-0.708067097934909	-0.610263910835106	-0.712854034462841	-0.610068700481754
"ENSMUSG00000024142"	1.94892721534205	1.87902794596705	1.94205514323293	2.04216941083967	1.97775265442398	2.17876588971919
"ENSMUSG00000031652"	3.77154587762589	3.77959941404682	3.68092137380071	3.54832118315121	3.64923248209845	3.17225172106398
"ENSMUSG00000021481"	3.50889791903631	3.82640134613418	3.32012803943306	3.37790769238959	3.31205641920397	3.26886325930259
"ENSMUSG00000054013"	3.81161076141924	3.66588098241213	3.5365919203869	4.07069148359963	3.85264073510978	4.0406323987499
"ENSMUSG00000032398"	2.61941152379485	2.50374961374976	2.50749479167564	2.59760187724399	2.46770689377787	2.57470170641243
"ENSMUSG00000058173"	2.07010322619452	1.899376261867	1.78396284003505	1.98546615227566	1.68318501505064	1.86030690419087
"ENSMUSG00000015944"	4.01590925494658	3.88383288000229	3.99616521727576	3.99124294367956	3.91011874444162	3.74095179769082
"ENSMUSG00000005374"	3.87947525175183	3.96630772291887	4.04275616541787	4.03616473002957	3.95521584993985	4.10438953256842
"ENSMUSG00000030401"	1.09338049048545	0.95346458734448	1.15062593228131	1.03988825129745	1.10079264830457	1.23115589303899
"ENSMUSG00000031701"	5.81267018288575	6.11220192653498	6.11158962802935	6.11196285342112	6.043995779524	6.24158066365074
"ENSMUSG00000045838"	1.56936287192297	1.6280654405583	2.04688743322487	1.66852028890358	1.68442382828615	1.62089474091768
"ENSMUSG00000024442"	3.56135096014083	3.49811937267878	3.37397355809895	3.39717882517844	3.62012414570984	3.62412264859803
"ENSMUSG00000030424"	-0.214221187162323	-0.352567392010412	-0.352289758188815	-0.3066555710709	-0.302074465349876	-0.252248890032886
"ENSMUSG00000028803"	3.24548148815519	3.44126733933917	3.05568172536494	2.91049223143195	2.89774907415538	2.8442396484616
"ENSMUSG00000026121"	-1.42735999355364	-1.4277578365987	-1.42764706959503	-1.33621516295699	-1.37873758474965	-1.42360858958885
"ENSMUSG00000026812"	3.38563901251484	3.62062213731599	3.62729056266755	3.67292349197933	3.71758104043103	3.43847742367343
"ENSMUSG00000024909"	0.858607973092153	0.85437004481226	0.786393980081599	0.922580626932801	0.983041434197187	1.06055675755261
"ENSMUSG00000035235"	-0.908710118726867	-0.845022760417894	-0.909136202823315	-0.817234656293795	-0.860403901281412	-0.903160848031473
"ENSMUSG00000018339"	8.74174723839464	9.64078085538931	9.06483109572485	7.19089225971823	7.93380229850581	7.70466036905525
"ENSMUSG00000078656"	-1.8046437798466	-1.804963322183	-1.73978429025761	-1.75779577225106	-1.80682872563292	-1.80164141480835
"ENSMUSG00000093674"	7.57425654569249	7.74891748047865	7.34274941388339	7.0374772681754	6.95147023675862	7.19016213997144
"ENSMUSG00000020653"	2.48881238878788	2.36868708832106	2.52794638222936	2.27922313417543	2.51014157478374	2.49157302489312
"ENSMUSG00000100201"	-1.31399853395023	-1.24967303585841	-1.31432505273865	-1.2206761197658	-1.3170949280794	-1.30975036408652
"ENSMUSG00000028681"	2.91069222152436	3.08602790359765	2.90008980200737	3.2293039360124	3.08095517544348	3.11036157490477
"ENSMUSG00000100580"	-0.965682997741771	-0.968345836762791	-0.96760393468294	-1.03943032355007	-1.03856920547471	-1.0291002862055
"ENSMUSG00000048911"	3.85184565102556	3.75444054147668	3.72393245314989	3.59624245574386	3.86442629018887	3.54099957959755
"ENSMUSG00000028278"	0.796462468994463	0.660871650748835	0.852482048397442	0.748087267947071	0.806385063971612	0.768174809418599
"ENSMUSG00000037410"	1.39802058878752	1.20186221751236	1.2693825344511	1.60843653079735	1.47718382532487	1.23052381007724
"ENSMUSG00000038987"	-0.529957112367253	-0.530755990904708	-0.402231329635626	-0.486162370716311	-0.431218304607499	-0.522481121087695
"ENSMUSG00000060257"	-0.0702159724364199	-0.0715813858013565	-0.0712004443282593	0.0292473041147155	-0.0195238743631425	0.207898290713559
"ENSMUSG00000028646"	7.1039510011115	7.04810497956245	6.97122238719504	6.77702291192529	6.94315684556367	6.71016546641523
"ENSMUSG00000032966"	5.73130986368706	5.67300307387936	5.70173105105325	5.82488812702043	5.9086768060505	6.12284161682489
"ENSMUSG00000035890"	4.6647015647025	4.75605924500211	4.66684377507693	4.30390009606221	4.45383226134399	4.5439328086447
"ENSMUSG00000079065"	0.0216221279446978	0.0793462919286353	-0.0456902744171921	0.0431063205189114	0.0503913519435916	-0.0346899884209031
"ENSMUSG00000009633"	5.86111347605132	6.21654053668432	5.96975428084297	5.70379845223404	5.96307538828406	6.43755527711364
"ENSMUSG00000063696"	2.64536991143106	2.70679303512002	2.1657741651404	2.28188163164573	2.16138810085102	2.08575909896513
"ENSMUSG00000067889"	-0.522781364271224	-0.523670766463849	-0.523422840025591	-0.530235706111475	-0.319412591304511	-0.424178306751062
"ENSMUSG00000022354"	8.51660843634253	8.29823899740584	8.32585532410404	8.05941083391822	8.06455230354924	8.09891337374493
"ENSMUSG00000037007"	0.970904048681321	1.03117508967848	1.26151937489056	0.880064643734651	1.04540532537487	1.01172631145344
"ENSMUSG00000074215"	-0.914241217270093	-1.04894005375073	-0.981160885197496	-1.05321929720409	-1.05235980389216	-1.04291975234915
"ENSMUSG00000023022"	2.9091274520202	2.89318254919107	2.89763119577444	3.31257234047368	2.95831171938952	2.92651250008827
"ENSMUSG00000034118"	2.25233796819845	2.24312362187156	2.24569456235605	2.61916890035287	2.58174490830833	2.68310195138615
"ENSMUSG00000041747"	1.47183373257654	1.39559613284478	1.59846085830368	1.47727700887987	1.73138259980327	1.90412017177394
"ENSMUSG00000020362"	2.92537136801598	2.80858485692913	2.81265317971361	3.14717137459165	3.18672062285324	2.7472247500538
"ENSMUSG00000022678"	2.6629198574081	2.96960783718748	2.80247173053194	2.45161804643057	2.84301075094392	2.65478533806231
"ENSMUSG00000074507"	-0.219796239440397	-0.222912782162034	-0.222044116138296	-0.245913462611731	-0.297619615289087	-0.190812471978091
"ENSMUSG00000015377"	-0.129856278890768	-0.263233917674954	-0.196290937596692	-0.124504609762678	-0.26900266813508	-0.253069710356751
"ENSMUSG00000025266"	3.05999089462046	3.31555380994997	2.74011066076132	2.93317231097292	3.03667832982795	2.86208034141251
"ENSMUSG00000068184"	3.56578222513099	3.57628149071715	3.30723320923174	3.28914826916936	3.09931501659201	3.2732829484945
"ENSMUSG00000043866"	4.33174825738109	4.30238246637186	4.59606979527069	4.30852275938678	4.55507118087511	4.25849034945972
"ENSMUSG00000048481"	0.515491095330128	0.569307541834827	0.448515049934728	0.421240321091729	0.478177956376193	0.397327539516522
"ENSMUSG00000027852"	2.14555170827073	2.19179791719425	2.30013580933483	2.19267859535073	2.37179700654181	2.16168626345444
"ENSMUSG00000053436"	5.04296697891048	4.9830259113734	5.13105639760703	5.03333257116271	5.11338430417553	5.31516057195713
"ENSMUSG00000107117"	-1.6284932632301	-1.5622793155351	-1.56159124185689	-1.6316948540646	-1.63112964951703	-1.62490188314601
"ENSMUSG00000097320"	0.25636613786234	0.25294379201501	0.186330358915282	0.227731481920591	0.382072443764313	0.288277414064653
"ENSMUSG00000038812"	1.26697678474386	1.32443298920785	1.32623983147614	1.45158946246631	1.38242010512033	1.39136966635805
"ENSMUSG00000026628"	5.06828729754592	4.59141782117376	5.63202604278913	4.02997973645898	4.21039708266324	4.34892331300109
"ENSMUSG00000009621"	3.49339750498657	3.51811568355801	3.65052554979307	3.81065129831944	3.56952683342537	3.97727615866891
"ENSMUSG00000050675"	0.187439979875104	0.252280106260037	0.316280862641998	0.367063910085004	0.178169046863773	0.287268504929462
"ENSMUSG00000035621"	5.97892902038431	5.78230165276341	6.41554744774639	5.71758576023721	5.58782102729144	6.11075465786532
"ENSMUSG00000041840"	0.103328997857865	0.0333732035097872	0.0342965798014206	-0.0444570555209085	0.0138450494765492	0.0674686951971745
"ENSMUSG00000021501"	1.8153470304827	1.55429982918664	1.86295332677575	1.63065778605344	1.91673689698316	1.84057906154009
"ENSMUSG00000028766"	4.35029508076318	4.40668199639851	4.71063704648886	3.94237503696291	4.31079246271837	3.83352342076674
"ENSMUSG00000032456"	2.40586319561147	2.39624562704286	2.76666694191355	2.82700812885043	2.65250756550254	2.70932508513066
"ENSMUSG00000024045"	3.89970754325986	3.46775936457948	3.67615463323123	3.51315998988953	3.55285852797695	3.44906588310641
"ENSMUSG00000032333"	2.40453488940189	2.24368974489462	2.02099560864668	2.05140154343706	2.06879326045038	2.18127597085684
"ENSMUSG00000045409"	3.70330228846352	3.58706072379836	3.89358608534248	3.97201286660897	3.88423646109457	4.5330057732691
"ENSMUSG00000037013"	4.29368276735875	3.81587268965645	4.08574317242689	4.05319153487519	4.05075995643377	4.10279820500687
"ENSMUSG00000046330"	5.15830206214952	4.93000175878091	4.99074595548473	5.20837829917789	5.27472182740626	5.33883083620556
"ENSMUSG00000031669"	-1.57839107612776	-1.57885093463579	-1.57872269875695	-1.52661016688367	-1.58157001869592	-1.48053446309604
"ENSMUSG00000028699"	-1.05987767002616	-1.06247114131633	-1.12799982984671	-1.13202660623337	-1.07765779559255	-1.12265582366113
